District,Crop,Season,Area (hectares),Yield (quintals),Production (metric tons),Average_Price,Price_Volatility,Price_Trend,Cost_of_Cultivation,Disease_Risk,Disease_Count,Weather_Risk,Yield_Score,Price_Level_Score,Price_Trend_Score,Price_Score,Price_Stability_Score,Cost_Score,Disease_Score,Weather_Score,Risk_Adjusted_Score,Data_Coverage,Rank
Ajmer,Maize,Rabi,15642.281232390613,36.33091029446909,5682.983162548407,2513.017791635528,358.7174179668526,-51.35285858715823,63029.7,46.25,2.0,,39.98872340769237,49.80238195738498,41.6828470948904,46.55456801238715,29.68057020243988,83.42798581112653,66.41604010025061,50,50.415981866460555,100.0,15.0
Alwar,Mango,Kharif,15519.542777553546,48.40474252703931,7512.19472284852,2456.5885699146734,325.69308216421206,-9.696984694991025,,,,,70.0558494311206,34.9223948124543,47.86303817826132,40.098652158777114,41.89918400008716,,,50,52.4247605193982,66.66666666666666,17.0
Sri Ganganagar,Guava,Kharif,12348.4276913966,42.6334132107125,5264.556202699159,2394.853086415687,286.3322472836942,85.1437581401838,,,,,55.683669783916365,18.643183920706257,61.933896821811175,35.95946908114823,56.46222753962012,,,50,49.442860524202345,66.66666666666666,20.0
Hanumangarh,Mango,Rabi,15174.626155338,24.6965375605443,3747.607248125228,2497.2234059590314,350.5513325919928,145.47615391122,,,,,11.015971057298998,45.63751402794679,70.88499301889938,55.73650562432783,32.701925242865855,,,50,35.07544356749359,66.66666666666666,48.0
Sri Ganganagar,Oilseeds,Kharif,16073.36208104485,27.412026360496967,4406.034250674138,2452.816333633851,270.0852726939921,117.36664358031467,,,,,17.778276710605574,33.92768275273558,66.71458128885882,47.04244216718487,62.47341604854649,,,50,40.96542669116045,66.66666666666666,37.0
Nagaur,Citrus,Kharif,18249.15372952583,47.76748734619414,8717.162198538768,2386.835587168326,274.4543611575065,-26.518223732402717,,,,,68.46891071419299,16.529026005763225,45.36738842237394,28.06437097240751,60.85690497312404,,,50,52.478183491997804,66.66666666666666,25.0
Udaipur,Citrus,Rabi,10866.991896128726,31.382208427201263,3410.3020466101875,2441.090367696757,320.9339084147643,103.0029107565951,,,,,27.665109841642177,30.835628368767786,64.58353456659174,44.33479084789737,43.660022019295816,,,50,39.77631857717919,66.66666666666666,48.0
Nagaur,Bajra,Kharif,16545.105801625978,27.45114116369017,4541.82034928624,2461.8406586861793,271.0896348560723,-143.9682952583953,37245.85,,,,17.87568320875279,36.30733352010903,27.942141585271667,32.96125674617409,62.101813923229976,100.0,,50,47.64049359989723,83.33333333333334,37.0
Alwar,Wheat,Rabi,16545.143058918144,47.24548435592912,7816.832975567265,2479.757253275183,391.04114161292586,-290.015071358001,74052.11,40.666666666666664,3.0,,67.16898129736991,41.0318129482345,6.274201410919088,27.128768333308336,17.721174619329673,76.34356921253551,100.0,50,53.82771056578392,100.0,15.0
Jodhpur,Fenugreek,Kharif,16712.6715320795,45.186884029181215,7551.935503378748,2600.736397971686,276.76488909499176,118.47205023916065,,,,,62.04250659870468,72.93315879336765,66.87858275463489,70.51132837787455,60.00203695380874,,,50,61.48426382442986,66.66666666666666,6.0
Jodhpur,Sugarcane,Kharif,17862.005290479607,44.38682123913871,7928.3763580106815,2557.498300301033,375.0877895733256,121.46924624433156,,,,,60.05013265549455,61.53157787677665,67.32325579340544,63.84824904342817,23.623726256240957,,,50,51.767655881327215,66.66666666666666,23.0
Udaipur,Pomegranate,Kharif,14054.192266078962,41.809690007919286,5876.014219564581,2567.4013696791335,336.86630147296796,108.18358171323715,,,,,53.63237497794794,64.14294731529992,65.3521545344503,64.62663020296007,37.765224957701584,,,50,52.66427137164565,66.66666666666666,25.0
Ajmer,Citrus,Kharif,12681.524356387285,40.93989838466956,5191.803185132075,2584.4572310757026,254.93179490866285,-104.42694508089691,,,,,51.46635727564593,68.64045748090398,33.8086155530012,54.707720709742865,68.08002366835397,,,50,55.36018268148419,66.66666666666666,16.0
Kota,Coriander,Kharif,13543.90935651269,35.43968220484045,4799.9184340597485,2594.5670765978966,288.69895062042633,-48.221583516062445,,,,,37.76932307395266,71.30635232793297,42.14741250825955,59.642776400063596,55.58657528674965,,,50,49.611829788684446,66.66666666666666,21.0
Jaipur,Sugarcane,Kharif,20000.0,24.605237111669584,4921.047422333917,2517.906082920902,248.36920773888392,-63.48268798653927,,,,9.014809614544701,10.788608108283823,51.09138983785629,39.88322902203654,46.608125511528385,70.50810333118591,,,50,40.12665683873936,66.66666666666666,33.0
Nagaur,Coriander,Kharif,17058.78057112354,30.718180492383443,5240.147005637368,2493.3520104450463,351.9994672351066,131.9883035446136,,,,,26.0114996858388,44.61665437891584,68.88389485960194,54.32355057119028,32.16613254632398,,,50,39.5900065568618,66.66666666666666,55.0
Bhilwara,Fenugreek,Rabi,13584.2044026317,41.89333448691004,5690.876187780057,2395.123197196325,302.18302324418806,-149.124636198497,,,,,53.840672479729925,18.714410225465187,27.177131292045548,22.09949865209733,50.59762783921312,,,50,43.95961603497856,66.66666666666666,38.0
Kota,Fenugreek,Rabi,15192.840057286388,28.635674889931007,4350.572285351738,2455.3127982296883,273.32526198793164,-30.717156341979056,,,,,20.825494349064005,34.58598283132947,44.744422116576224,38.64935854542817,61.274658316438114,,,50,39.5032587250898,66.66666666666666,42.0
Nagaur,Mango,Rabi,12854.088872220094,48.55007784618938,6240.670153881223,2497.9502589505228,238.95169081755617,17.425379685660598,,,,,70.41777390318279,45.82918002722547,51.88699395792291,48.252305599504446,73.99247324803102,,,50,61.13836744386831,66.66666666666666,5.0
Ajmer,Fenugreek,Kharif,12808.90010484859,31.278726628198463,4006.460847874617,2459.3967608095586,336.8618102587897,-5.9558410298217,,,,,27.407412017801704,35.662894914034844,48.4180855355906,40.76497116265715,37.76688665384755,,,50,37.55984031341199,66.66666666666666,49.0
Ajmer,Pulses,Rabi,15136.71551971144,24.45105989637092,3701.087378067917,2522.4990034676835,334.52840056174574,-122.27702636882337,,,,,10.404664910048798,52.302510541095394,31.160323657873462,43.84563578780662,38.630220653666726,,,50,32.88643531083138,66.66666666666666,42.0
Bhilwara,Coriander,Rabi,20000.0,38.69194419581555,7738.388839163111,2703.3817006090985,235.11686265536576,198.72561027512006,,,,,45.86833996107382,100.0,78.7852429636354,91.51409718545416,75.41131432856531,,,50,64.77546876885877,66.66666666666666,11.0
Nagaur,Bajra,Kharif,8924.572240027179,38.05601190289823,3396.336273947494,2461.8406586861793,271.0896348560723,-143.9682952583953,37245.85,,,,44.28469559487721,36.30733352010903,27.942141585271667,32.96125674617409,62.101813923229976,100.0,,50,54.97633037382068,83.33333333333334,19.0
Ajmer,Pulses,Rabi,13014.640605694836,51.34991147351465,6683.00642962039,2522.4990034676835,334.52840056174574,-122.27702636882337,,,,,77.39012111621845,52.302510541095394,31.160323657873462,43.84563578780662,38.630220653666726,,,50,55.21492071288793,66.66666666666666,7.0
Jodhpur,Citrus,Rabi,12622.4377847019,29.05987440909497,3668.064567600521,2458.4225639014226,197.3608881143447,-116.02539327617669,,,,,21.881866522877573,35.40600607120435,32.08783479821582,34.07873756200894,89.38057851687498,,,50,44.257734560869906,66.66666666666666,35.0
Hanumangarh,Tomato,Rabi,16514.961836941373,42.30597523987252,6986.815665610812,2493.535664595839,339.36386319881217,340.1557451237091,,56.666666666666664,4.0,,54.86826018202184,44.66508268112473,99.76824431835081,66.70634733601517,36.84115664800871,,3.759398496240607,50,47.60052689356925,83.33333333333334,28.0
Jodhpur,Tomato,Rabi,11399.110778832672,43.52897484420537,4961.916063381177,2433.7833337732764,237.13365709591483,191.7071691895963,,56.666666666666664,4.0,,57.91386182048779,28.908815140918865,77.7439658768024,48.442875435272285,74.66512423028207,,3.759398496240607,50,50.87382238393268,83.33333333333334,19.0
Hanumangarh,Garlic,Kharif,13575.16406651713,45.56594550889763,6185.651861292647,2483.5412535473192,225.56342758154267,-81.03265486833611,,,,,62.98647277793612,42.02962708936052,37.27946300533724,40.12956145575121,78.94597235486266,,,50,57.485901785151555,66.66666666666666,12.0
Bhilwara,Coriander,Kharif,20000.0,47.61759682900077,9523.519365800154,2703.3817006090985,235.11686265536576,198.72561027512006,,,,,68.0956425601091,100.0,78.7852429636354,91.51409718545416,75.41131432856531,,,50,72.18456963520387,66.66666666666666,1.0
Hanumangarh,Tomato,Rabi,11217.348136994864,47.59247350182276,5338.61343970649,2493.535664595839,339.36386319881217,340.1557451237091,,56.666666666666664,4.0,,68.03307864255265,44.66508268112473,99.76824431835081,66.70634733601517,36.84115664800871,,3.759398496240607,50,51.47253232313714,83.33333333333334,21.0
Bhilwara,Tomato,Kharif,20000.0,48.316041353267046,9663.20827065341,2585.2694299815,361.5020768571169,34.91633673448848,,56.666666666666664,4.0,,69.8349593840449,68.85462859489124,54.482005097831234,63.10557919606724,28.65027933628403,,3.759398496240607,50,49.709808747401574,83.33333333333334,30.0
Sri Ganganagar,Chilli,Kharif,10441.89010213796,38.69939337162329,4040.948126058966,2517.1989278254327,302.037566426736,68.93737802738141,,,,,45.88689043481469,50.904918034610326,59.52946939037287,54.35473857691534,50.651445141922935,,,50,49.920516127166906,66.66666666666666,19.0
Sri Ganganagar,Tomato,Rabi,18800.73344755987,39.80706312218198,7484.019830903338,2520.6183459732238,436.5769868409875,-83.09210130213346,,56.666666666666664,4.0,,48.64528937070066,51.80659444499875,36.97391732119718,45.87352359547812,0.873450258840407,,3.759398496240607,50,34.52115817673048,83.33333333333334,44.0
Ajmer,Cotton,Kharif,16331.458284438686,35.54846914130332,5805.583408568511,2556.031013030241,329.814173061192,-287.32471711035356,91569.22,46.875,2.0,,38.040232132926356,61.144664588563856,6.673350481118918,39.35613894558588,40.37442909218766,65.08482408843429,62.65664160401001,50,46.96583795984306,100.0,32.0
Hanumangarh,Mustard,Rabi,12219.208585265753,28.599507438614506,3494.6334682829,2492.0835694630096,255.7136168317574,151.23803836729948,,,,,20.735427558691853,44.28217545237352,71.73984357445505,55.265242701206134,67.79075880035131,,,50,45.20735899995585,66.66666666666666,37.0
Alwar,Opium,Rabi,5276.197979792782,38.29039184314339,2020.2768808826715,2559.528576753733,319.07460955994225,1.87730635118284,,,,,44.86836539125757,62.06694743523482,49.58023490554818,57.072262423360165,44.34794061294281,,,50,49.04497989923712,66.66666666666666,24.0
Jodhpur,Citrus,Kharif,14242.29554582052,29.12040623363383,4147.414319937672,2458.4225639014226,197.3608881143447,-116.02539327617669,,,,,22.032607229041133,35.40600607120435,32.08783479821582,34.07873756200894,89.38057851687498,,,50,44.307981462924424,66.66666666666666,38.0
Bhilwara,Citrus,Rabi,19897.233911794905,25.85600024588421,5144.628849157847,2521.2294029530503,280.30322522981425,-68.6014904709033,,,,,13.903348487104184,51.967725853998495,39.12378804731839,46.830150731326455,58.692894417951926,,,50,38.86106857431216,66.66666666666666,44.0
Alwar,Pomegranate,Rabi,13679.86653990905,47.02517635202084,6432.981365113321,2412.0135755408783,271.33129491782745,-35.076677235859215,,,,,66.6203544496644,23.168283679245047,44.097630448590266,31.540022386983132,62.01240255754655,,,50,53.019937964592934,66.66666666666666,17.0
Nagaur,Pomegranate,Kharif,19323.81986719835,21.536581803505115,4161.690273261146,2419.824527370672,222.03060661359515,243.75711861056936,,,,,3.1468217975424437,25.227976499251646,85.46625335381279,49.3232872410761,80.253074344182,,,50,40.25243206563751,66.66666666666666,54.0
Udaipur,Sugarcane,Kharif,18489.49125646488,46.38361487916462,8576.094417515485,2510.1623974946974,306.386771961464,-106.60383728865102,,,,,65.02269189443126,49.049434693298146,33.48564525962436,42.82391891982863,49.042290515074036,,,50,52.902400446446194,66.66666666666666,24.0
Alwar,Garlic,Rabi,12055.474046856149,38.92502696894872,4692.596523973369,2528.8189447079412,263.352924211253,296.478501081692,,,,,46.448779458550035,53.96903440132078,93.28815666316306,69.69668330605771,64.96430539007227,,,50,57.061569779146524,66.66666666666666,7.0
Sri Ganganagar,Citrus,Kharif,15597.17908672041,24.18152533879961,3771.63581299325,2428.3367514203997,416.38292640290416,-107.82273387001561,,,,,9.733450555396427,27.47258984978287,33.30480608666161,29.805476344534366,8.345013864960208,,,50,22.86161331666669,66.66666666666666,54.0
Udaipur,Fenugreek,Kharif,15209.406254970056,41.443658120043125,6303.334330398245,2474.450481514884,309.99347259353544,163.5031687296147,,,,,52.720856026104514,39.63245472272231,73.55953530623303,53.2032869561266,47.707853923513944,,,50,51.30273264837138,66.66666666666666,27.0
Bhilwara,Pulses,Rabi,15340.552035753744,50.82981179978978,7797.573728822447,2659.08827357726,281.0703717009987,-25.243724503492558,,,,,76.09493147523231,88.32013618583895,45.5564769718223,71.21467250023228,58.409059293646976,,,50,66.03736835053543,66.66666666666666,8.0
Nagaur,Cumin,Rabi,19758.050448436057,23.74436913260462,4691.4244318829,2561.3516865774504,264.64972231186954,-113.19591514427711,,,,,8.644812706998028,62.54768861708045,32.50762470747631,50.531663053238795,64.48450542499049,,,50,39.253615468194454,66.66666666666666,43.0
Alwar,Pulses,Kharif,20000.0,23.776128625339616,4755.225725067923,2421.2287700549305,199.14821140858956,118.42926079120296,,,,,8.723902481653608,25.59826537535014,66.87223438308435,42.10785297844382,88.71929002966881,,,50,41.88058629406998,66.66666666666666,33.0
Sri Ganganagar,Pomegranate,Kharif,14544.64471489325,32.07360858932606,4664.99241656296,2432.2045493813166,264.172948654992,-108.26062942369596,,,,,29.38688428796472,28.492500849483292,33.23983858163918,30.391435942345645,64.66090604110259,,,50,40.8321922221676,66.66666666666666,40.0
Udaipur,Mango,Kharif,15842.975603205095,29.966490939055696,4747.58384861126,2562.5349716091146,231.17464393832404,-164.6633891399493,,,,,24.13958825829459,62.85971252106146,24.871755041290072,47.66452952915291,76.8698886447076,,,50,46.131048356147154,66.66666666666666,33.0
Alwar,Cotton,Rabi,14375.633248928174,34.945514294105415,5023.638971872366,2557.4958318309104,242.7009518956899,95.62610013976284,91569.22,46.875,2.0,,36.53871057556767,61.53092695864293,63.48908869526325,62.31419165329106,72.6052909769313,65.08482408843429,62.65664160401001,50,56.01669739475597,100.0,11.0
Hanumangarh,Barley,Kharif,13231.905729167363,33.2058084410315,4393.761269525187,2560.6338826366573,321.0677540011331,66.57337261613232,69371.63,,,,32.206369847247466,62.3584087885473,59.17873841779833,61.08654064024771,43.6105007348063,79.3518469123646,,50,51.34805859659672,83.33333333333334,16.0
Jodhpur,Fennel,Rabi,16071.04645789514,40.81701755294393,6559.721853660834,2474.2233424916312,285.57610170330025,162.74239573087576,,,,,51.16035058429971,39.57255976682815,73.44666472967407,53.122201751966514,56.74199246439698,,,50,52.567769154837045,66.66666666666666,12.0
Ajmer,Bajra,Rabi,17698.79962629975,41.77898059077667,7394.378060672228,2458.255680619733,277.14934713415784,-14.4108413744142,37245.85,,,,53.55590017711028,35.362000128706555,47.16367618446727,40.08267055101084,59.85979202479504,100.0,,50,58.760531064665535,83.33333333333334,3.0
Ajmer,Pulses,Kharif,17438.58635651688,44.36431971294069,7736.510204622403,2522.4990034676835,334.52840056174574,-122.27702636882337,,,,,59.99409773543908,52.302510541095394,31.160323657873462,43.84563578780662,38.630220653666726,,,50,49.416246252628135,66.66666666666666,24.0
Nagaur,Bajra,Kharif,12513.014967233785,40.10660414272631,5018.545379228548,2461.8406586861793,271.0896348560723,-143.9682952583953,37245.85,,,,49.39122797912338,36.30733352010903,27.942141585271667,32.96125674617409,62.101813923229976,100.0,,50,56.39481159166685,83.33333333333334,18.0
Udaipur,Oilseeds,Rabi,17241.880815369786,47.1575754180117,8130.852948991698,2548.9578021351304,296.33628093271363,-146.77735057676895,,,,,66.95006413304004,59.27950884154187,27.525381666220415,46.57785797141329,52.76085336796266,,,50,55.28962084364943,66.66666666666666,15.0
Kota,Sugarcane,Rabi,14937.295218107556,39.93017568456818,5964.488223112949,2521.419779484003,198.21548933117285,-129.8418903128942,,,,,48.95187313441633,52.017926800367796,30.037977627753282,43.22594713132199,89.06438617066622,,,50,55.65708751395788,66.66666666666666,13.0
Sri Ganganagar,Cumin,Kharif,18832.994687365277,32.850809018686384,6186.791117245719,2400.470749762615,266.32453096541127,55.86597919140456,,,,,31.322324735116354,20.124522061436735,57.59015723616358,35.11077613132747,63.86484602457501,,,50,42.57661775164111,66.66666666666666,34.0
Ajmer,Mustard,Rabi,16641.292143510113,26.99054176697818,4491.574906558955,2559.9376341465254,337.6065445302241,93.49794357769974,,,,,16.728665440036753,62.1748129800832,63.17334896926622,62.57422737575641,37.491343778468924,,,50,39.76095120257441,66.66666666666666,30.0
Sri Ganganagar,Fenugreek,Rabi,14346.95639031834,49.839812631279536,7150.496183226046,2525.1591971442017,249.3866212874332,3.0293062020164303,,,,,73.6295642919457,53.00398482166284,49.75114907781106,51.70285052412213,70.13167234718338,,,50,62.35694937318448,66.66666666666666,5.0
Nagaur,Barley,Kharif,17476.24904696409,41.43588869924814,7241.439103903453,2570.1274617512154,181.80305849070606,53.49096807035679,69371.63,,,,52.701508055247196,64.86179853726325,57.23779342329045,61.812196491674136,95.13679153617322,79.3518469123646,,50,65.79012453269699,83.33333333333334,6.0
